name,latitude,longitude
Karine Grembergen,51.0448154,4.1055125
Pelly's Nacho's,51.0616205,4.0224318
Kaai 31,51.1042591,4.1352205
Royal Donuts & Bagels,51.0933414,4.0163172
Pizza Lestina,51.1028682,3.9876484
Sakimi Sushi Zele,51.0678291,4.0386815
Bosphorus,51.1038132,3.9928181
Pitta Alpay,51.1076122,3.9004134
Pizza & Pitta Home,51.1060883,3.9879205
Pizza Town Waasmunster,51.11471,4.1005003
Karine Dendermonde,51.0290797,4.0986522
Pizza Heat,51.0686767,4.0444916
Pizza Time,51.1459043,3.9538831
Pizza Squisito Belsele,51.145634,4.0832167
Istiklal Breakfast & Lunch,51.06685,4.035165
Pizza Pazzi,51.157227,4.043608
Antwerpen Fried Chicken 5,51.1648853,4.1410425
Brasserie De Laatste Afslag,51.1552123,3.8812744
Pizza Maestro Belsele,51.14608,4.0850115
Pitta Diana,51.185037,3.5638525
Le Printemps,50.7176384,3.3553591
Pizza Florida,50.839714,3.47281
Wokbar,50.9047078,3.4042052
Pizza Service,50.7181397,3.3571199
Pizza Taliano,50.8154097,3.3179776
Excellasagne,50.9362129,3.4657328
Drank Express,50.8500962,3.3024221
Friet Shop Online,50.81976,3.2690427
Pizza Club,50.8884334,4.5440302
De Pizzabakker,50.90793,4.51349
Kalender Frietjes,50.8678838,4.4504362
Sora Sushi,50.9490771,4.5799067
Mekong River,50.8848932,4.4708094
Can Pizzeria,50.9278947,4.4337607
Chamas Tacos,50.8636621,4.3671093
Snack Bodrum,50.882133,4.4725341
Poke Dream,50.902428,4.370733
Sawadee Thai Cuisine,50.8868654,4.4706954
Euro Pizza Grill,50.949074,4.57991
Gelateria dell' Osteria Michele,50.8855461,4.5397908
Mikazuki,50.877693,4.505843
Snack Express,50.890575,4.471298
Pizza Pisa,51.0643909,3.7264021
Atlas Lunch en Grillroom,51.199245,3.811369
Grillhuis,51.062301,3.6993661
Ottoman Grillhouse,51.0717715,3.7099395
De Pyramiden,51.1785108,3.7467088
Pita4you,0.0,0.0
Punjab Tandoori,51.0610131,3.7259917
Domino's Pizza,51.0614498,3.6937635
Selale Pitta & Grill,51.0638718,3.7095352
Pizza Aurelia,51.071333,3.7306784
Nepal Delight,51.0379836,3.726521
Anatolie's,51.1166965,3.7142608
gewoon.anders,51.0734988,3.7044528
Pizza King,51.0651573,3.7264744
Pitta Saray,51.0835057,3.7301856
LFC,51.1993205,3.8113531
Pitta Izmir 2 Ertvelde,51.1802528,3.7467185
Maison Sahra,51.0556319,3.7423808
Wok Yu,51.0391202,3.7258194
Pitta Canan,51.0616385,3.700181
Atlas Steak and Cheese,51.199436,3.8120057
AFC - Antwerp Fried Chicken,51.0607257,3.7104297
De Saffraan,51.0618837,3.7272862
Pitta Can,51.062187,3.7498953
Saffuriya Sweets,51.0644439,3.7090763
Pizza Heart,51.06919,3.7298538
Kate's Kitchen,51.0628246,3.7179079
Marmara,51.2009456,3.8055828
Spice & Slice,51.0737116,3.7093467
Frituur Fonteintje,51.0621825,3.696534
Pitta Yasmin,51.0712026,3.7095474
Pizza Ozy,51.1325761,3.6796668
Urban pizza,51.0531394,3.7461081
Bakkerij Sari,51.102074,3.6621747
Sushi Zelzate,51.2003758,3.8113058
Art Sushi,51.0842489,3.716415
Limo,51.2019657,3.8074725
Pizza Time Evergem,51.1081395,3.7086842
Pitta Pizza Ludwig,51.1325761,3.6796668
Pizza Bella,51.0906052,3.7158897
Pizza Mia,51.0417705,3.7186136
Ottoman Pizza & BBQ,51.06103,3.6932049
Tokcel,51.1186071,3.7752896
Indian Thai Resto,51.03779,3.7459772
Snack Overpoort,51.039307,3.725667
Pizza De Hoek,51.071335,3.7306783
Pizza D-Lux,51.0506749,3.65613
Snack Muide,51.0730654,3.7310747
Diverto,51.1277762,3.6792174
The Good Pizza-Pasta,51.1800525,3.575232
Pizza Roma,50.9236701,4.692179
Peppino Pazzo Haacht,50.9769956,4.6336619
Peppino Pazzo Kampenhout,50.9323043,4.5365663
't Frietboerke,50.9770505,4.6361631
Napoli Pizza Grill,50.9083137,4.6756146
Burger at Home,50.9333642,4.5379418
Pizzeria Saray,50.938774,4.619825
Pizzeria Evin,50.9043522,4.7222932
Domino's Pizza,50.8822761,4.7136686
Soroki - Sushi & Wok,50.8776954,4.7441438
The Sandwich Factory,50.8743144,4.6998805
Pizzeria Dilan,50.8836767,4.7197713
Tasty Food Vesalius,50.8752133,4.7079149
Casa Mia,50.8782579,4.7013546
New York Pizza,50.868771,4.6990148
Hawaiian Poké Bowl,50.8771967,4.7045603
Pizza Ti Amo,50.8745392,4.6914768
Stuffed,50.8799811,4.7056888
Brasserie Foyer,50.8803293,4.700244
La Piazzetta,50.8818134,4.69913
Frituur Het Grotteke,50.8759081,4.6885934
Frituur De Ring,50.8738281,4.7139925
Sahtain,50.8810037,4.7089303
T'More Enjoy,50.881109,4.7016605
De Smullende Heks,50.8821831,4.7136373
De Pasvite,50.87856,4.703201
Frituur Movie bij Patrick,50.8761368,4.7118041
D'entreprise,50.8784067,4.7006952
De Friettoerist,50.8791915,4.6908048
Oinaris,50.8789016,4.6992843
Ruba Healthy & Fresh Food,50.8770329,4.7053743
l'Italiano,50.879107,4.7044444
Frituur Den Dreef,50.8670055,4.6970522
Lavinia,50.8789391,4.7024747
Damasco,50.8773949,4.703391
Lettuce,50.8786861,4.7029277
Casper,50.8773421,4.6990958
Scoober Hub,50.8837358,4.7184246
Bar Nine,50.8782733,4.699849
Oh' Fresh,50.8798753,4.7036942
You Sushi,50.87825,4.7022505
Loco Pizza 2,50.87404,4.7090521
Ni Hao,50.8737327,4.713277
Pizza Grill Huis,50.9306343,4.7245528
Masaya,50.9158814,4.6556004
KFC,50.8791717,4.7001666
Pizzeria Alma,50.87551,4.7301188
Quetzal De Chocoladebar,50.8773949,4.703391
't Eethoekje,50.8729626,4.6961123
Pizza American,50.8760688,4.7075577
Piano A,50.8782052,4.7087307
Grill & Service,50.8820908,4.713554
Magnum and Ben&Jerry's Store,50.8773421,4.6990958
Villa l'Aurora,50.8752729,4.6752135
Tsuru Sushi,50.8850541,4.7180223
The Rolling Dogs,50.8801109,4.7055648
Mac&Roni by Bavet,50.8813682,4.7156895
NewWay Leuven,50.8760583,4.7089882
Hokkaido Sushi,50.8809579,4.6994963
Billy's Smashed Burgers - Local Meat,50.8751205,4.7101555
Burger King,50.8794863,4.7032349
Tian Tan,50.8805661,4.6961587
Kyoto,50.873652,4.7138453
The Bake Off Pastabar,50.8814067,4.7097567
New Holycow,50.8766959,4.7005858
Past-A-Porter,50.8789402,4.6993375
Pizza Hut Delivery,50.8689891,4.6978487
't Fritwinkeltje,50.8819542,4.7074781
Domino's Pizza,50.8687906,4.6991668
Le Pain Quotidien,50.8785671,4.6992387
Taj Mahal,50.878252,4.7015013
Istanbul,50.8788052,4.7001891
Kalypta Wereldkeuken & Tapasbar,50.8789379,4.6996474
Frituur Station,50.8821671,4.7175571
Timory,50.8804633,4.696679
La Lumaca,50.8723466,4.720604
Sushi Leuven,50.878264,4.7034119
Cheekofte & Wraps,50.8811526,4.7086952
Sapori Del Sud,50.8842921,4.727795
Sewar Snack-Resto,50.8822221,4.7133678
Ali Baba,50.8788873,4.7000875
Würst,50.8800411,4.7006411
De Appel,50.8781569,4.708248
Restaurant t' Dagelijks Broodje,50.876704,4.6828076
Palmyra,50.8762078,4.6976137
Otomat,50.877928,4.7037898
Bavet,50.8787345,4.703471
Sushi Hungry Eye,50.8774071,4.7004703
Namaste Tandoori,50.8774765,4.7008608
Croque 'n Roll,50.8778947,4.7038398
Il Pastaio,50.8853336,4.718168
Domus,50.8786654,4.7029987
My Thai,50.8800965,4.6996709
Dal Pesce Innamorato,50.8774472,4.710886
Friterie Pepe's Taste,50.876157,4.7072538
Annapurna,50.8735533,4.7154723
Loempialand,50.8755275,4.7043787
"Oh, my kimchi!",50.8812456,4.6998221
Kiku Sushi,50.9071013,4.6735808
Thai Time,50.8754846,4.7092226
Asian Express,50.8805742,4.6951414
Greenway,50.8790401,4.6994873
Capital 88,50.8859854,4.6955359
Falafel Habibi,50.8829498,4.7223114
Le Graal,50.8791639,4.7025288
Xiongmao Panda,50.8691249,4.6988377
Poule & Poulette,50.8783755,4.7035406
De Grillekes,50.8679024,4.6977386
La Favola,50.8781803,4.7016734
Wasbar,50.8787652,4.7032114
Wolfgang,50.8766226,4.7061776
FoodBar,50.8807485,4.6931414
Potala Momo,50.8784953,4.6993009
Chick 'n Dip,50.8750599,4.7099246
Pizza Service,50.8835955,4.7188283
New Mexico,50.8779874,4.7030159
San Marino,50.9096649,4.7134202
Pizza Pirkan,50.8841764,4.7255916
De Blauwe Schuit,50.8801566,4.7005044
Wabi Sabi,50.8783008,4.7014859
Tabi Loo,50.8773485,4.7006603
Piccolo,50.8802874,4.708638
Kebab Company,50.8813682,4.7156895
Siam Heverlee,50.862115,4.6960553
Osteria Michele,50.8781676,4.703681
Nobu Sushi,50.8845593,4.7181333
Yamy Food,50.8804476,4.6960742
Kintsugi Sushi Bar & Grill,50.8819728,4.714087
Frituur Friet & Burger,50.885308,4.7182895
Punto Caffè,50.8796313,4.6987729
Pasta Ruffo,50.877701,4.7036677
Pizza Sole Mio,50.878939,4.700268
Taverne Fonske,50.8789581,4.7031954
Deli Sushi,50.8781938,4.7019346
Dar Za,50.8811644,4.7088717
Ascoli,50.8781668,4.7027911
Falafel Top,50.8813629,4.7090036
McDonald's,50.8801246,4.7096446
Bia Mara,50.8784517,4.7032734
Loco Pizza,50.8784156,4.699806
Subway,50.8792258,4.7029472
De Nijl 1,50.8756293,4.7001928
Wok & Momo House,50.8778252,4.6986344
Frietcafé l'Etoile d'Or,50.8818613,4.7140735
Frituur Belgium,50.8790955,4.7001779
Thai House,50.8772888,4.7041143
Everest Quick Food,50.899152,4.6809228
NotCake,50.8796705,4.7019489
Ah Quy,50.8772785,4.7037426
SushimamaB Take Away,50.8783167,4.699026
Mosaic,50.8774314,4.6992015
La Cantina del Coronel,50.8782485,4.7016241
Taste of Asia,50.880025,4.6981545
Asian Bowl,50.8797884,4.6980056
Fritboutique,50.8773483,4.7042772
Belchicken Leuven,50.8789829,4.7030847
O'Tacos,50.8792255,4.7029453
Bocata,50.8765466,4.7096229
The Fonteintje,50.8817823,4.6937743
Rotis,50.8796174,4.6985517
Bite,50.8785501,4.7032044
Yammi Yammi Ramen,50.8787836,4.699683
Sibz,50.87959,4.7070527
Kibo Sushi,50.8722038,4.7203077
Professor,50.8783183,4.700614
Pane & Vita,50.879431,4.703269
Jagat's Place,50.8719698,4.6994459
Burger Folie,50.8783062,4.7011658
Baguette & Salad Bar,50.8779438,4.6987789
De Klimop,50.8807833,4.7141627
Tandoori Masala Indian Nepali Restaurant,50.8782051,4.702185
Boccone,50.878914,4.703101
Heli's,50.8772715,4.7044089
Ellis,50.8783153,4.7009818
Sushi Mama,50.8744439,4.6913601
El Sombrero,50.8817114,4.6967273
De Nacht Wacht - Dranken & Snacks,50.8842524,4.7243747
Buddha House,50.8765718,4.7063699
Saki Sushi,50.8768927,4.700542
Chinese Muur,50.8672702,4.697528
Dunkin' Donuts Leuven,50.8793907,4.6998394
D-Afro Flavours,50.873634,4.7000213
Exotic Mini Market,50.8672562,4.6974785
Bodhi,50.8844702,4.6981869
Fuji Sushi,50.875813,4.708377
Frituur Boem Patat,50.880127,4.718688
Nepal Delight,50.87647,4.706363
Barouche Leuven,50.87862,4.703421
Banh Mi Kiosk,50.877396,4.703391
Kebab Leuven,50.8803556,4.7055925
Merdin 1,50.8841354,4.7230861
Wiseguys,50.875595,4.7085133
The Daily,50.8802628,4.708701
Tikka Masala House,50.877103,4.7052004
't Krok(r)antje,50.879183,4.7286531
Frituur Sportcentrum,50.8696195,4.6945026
Food Factory Leuven,50.8751205,4.7101555
The Vexican,50.877396,4.703391
Pitaya,50.8787773,4.7026234
't Galetje Leuven,50.879093,4.7001824
Kapu Top Friet,50.874176,4.691674
Quo Vadis,50.8782351,4.7022899
Mio Pasta Leuven,50.87781,4.6989107
Balls & Glory Leuven,50.8780204,4.7037355
New Maan Pizza & Wok & Burger,50.8780503,4.7196363
Harumi Sushi Bar,50.8247317,4.5091005
Pizzeria Pinocchio,50.8843595,4.4733726
Al Dente,50.8591556,4.415439
Sakura,50.8672499,4.4466371
Pizza Dino 21,50.8246451,4.5132418
Indian Royal Food,50.880598,4.6937134
Boston Pizza & Burgers,50.8897114,4.5524114
L'Arch en Grez,50.7474308,4.688797
Rapido Pizza,50.7142373,4.6144824
Grez'io,50.7385963,4.6981469
Pizzeria Morenas,50.8402925,4.6663066
Comptoir du Ry,50.7260852,4.5947578
Babel,50.7164363,4.6090304
YummyWok,50.7174096,4.6107531
Brasserie Daneel's,50.6870243,4.69139
Donos Pizza,50.7165558,4.6208931
Pizza Venise,50.8532963,4.3919577
Méga Grill Grez Doiceau,50.7356441,4.6497366
Domino's Pizza,50.7725613,4.5429265
Sushi house,50.7141847,4.610641
Dolce Vita,50.730915,4.4874031
Eight Sushi,50.7918973,4.4861468
Cinnamon Curry,50.836975,4.3870096
Ali Baba,50.77303,4.5392365
Pizzaya,50.717377,4.6098228
Snack Istanbul,50.7170552,4.6070235
Le Syrtaki,50.7162603,4.6108502
Indian Flavour,50.8352316,4.3634576
Brozen,50.711967,4.6126847
"Bébé, chouchou et moi",50.7174949,4.6105544
Subayaku,50.7717301,3.8788191
Bij Sylvia & Wim,50.8677766,3.8136228
Sint-Lievens Sushihuis,50.9210548,3.8708243
Pizza Town Houtem,50.9207779,3.8538031
Chapo's Zuid en Noord,51.0542128,3.7305576
Pizza Town Wachtebeke,51.1710686,3.8594472
Domino's Pizza,50.8693028,3.8114619
Pizza Heat Zottegem,50.8691898,3.8137834
Pizza Heat,50.9021836,3.8849514
Pizza Pitta Lara,50.8689952,3.8140589
Pizza Pita Zottegem,50.8684049,3.8137421
Juicy Zottegem,50.869076,3.8113322
Pitta Melita,50.9460015,3.8041969
China Fun,51.1441051,4.5758816
Bonsai Sushi,51.1291934,4.5698896
't Kapelleke Snacks & Chinees,51.1654131,4.472128
Kingslize Pizza,51.1305416,4.5621527
Noedels & Co. Chinese wok en sushi bar,51.1338019,4.5686003
Thai Xpress,51.1317126,4.566401
Indian Palace,51.131435,4.5697508
Frituur 't draakske,51.1894624,4.5618296
Gospoda 52,51.131435,4.569751
Siam Rice,51.1725432,4.4465487
Rosario,51.1300977,4.5693342
Pizza Service,51.1337936,4.5683158
Sardinië,51.1344736,4.5655313
Ali Baba,51.1344772,4.5701273
Belchicken,51.1328127,4.568338
Het Zoete Hoekske,51.1701137,4.4502565
French Tacos Corner,51.1337986,4.4470579
Daily Pasta,51.0311962,4.4759374
Dim Sum,51.018894,4.4796195
Pizza Service,51.09533,4.5010343
Makaio,51.0940541,4.4508023
Domino's Pizza,51.170433,4.451355
Den Esprit,51.169514,4.3930326
Eethuis Taha,51.080901,4.430953
Sushi Kioku Duffel,51.094833,4.5001884
Aras Kontich Snack,51.1326595,4.4462483
Pizza Meet Point,51.0952496,4.5029904
Duffelse Kebab,51.0954102,4.5099468
Pizzeria Valentino,51.1246762,4.495271
Wan Kou,51.1721564,4.3902363
My Burger,51.1866464,4.386921
Eethuis Van Gogh,51.1841675,4.4271969
Sushi King Duffel,51.0955279,4.5018015
Honderd Jaar,51.1337373,4.4455641
La Cabane,51.1080971,4.4512937
Shinsei Sushi,51.1509763,4.4633588
Connect24-7 API Testshop,51.0840255,4.4349772
Favoriete,51.0266382,4.4793098
Restaurant Marmaris,51.1700383,4.3873492
Pizza Pasta Nr1,51.1342628,4.4520796
Shing Do,51.155544,4.4478464
Sasi Thai,51.0441261,4.4700187
Bella Rosa,51.1676609,4.4521842
Neon-nightdelivery.be,51.1472142,4.4520787
Sushi Service,51.1067315,4.4529685
Pizza Service Wilrijk,51.1832513,4.3939745
Say Pasta,51.1724123,4.3936739
Vero Napoli,51.1320362,4.4468262
Pizza Florence,51.135815,4.4435816
Pura Vida Foodbar,51.2153597,4.4356492
Nawaab Tandoori,51.2145557,4.4426288
Pizza Taxi,51.1971725,4.4423582
Pizza Talia's Concept,51.1695566,4.4629962
Il Viadotto,51.2329328,4.4240106
Köfteci Tekin,51.2006431,4.4323571
Kaiso Sushi,51.225107,4.4072107
Quick,51.1945739,4.4780731
Burgers & Fried Chicken,51.2113762,4.4264628
Snack Centraal,51.2145585,4.4351753
BohoBowl,51.2117844,4.4422115
Bouda's Wok,51.2079495,4.4644825
Elif Grill Huis,51.1706303,4.4492091
Pita Amon,51.2070018,4.429736
Andalucia,51.2147067,4.4363998
Bookbinders,51.1994209,4.4676869
Snack Nakhil,51.2179847,4.4288729
Royal Sushi,51.189173,4.4253563
Friterie 24,51.2082454,4.4637887
Diamond Pizza Berchem,51.1967767,4.422145
@Mor Lakker Is,51.1965736,4.4426592
Mila Palace,51.2456912,4.4478081
India Taste,51.2272688,4.5217071
Toscana,51.1586094,4.4913434
Starbucks ©,51.1998357,4.4313724
House of Health,51.1989914,4.4246309
Frituur Binni's,51.1893564,4.4310628
Nam Fong,51.22293,4.466256
District 13,51.2104821,4.4382195
Royal Tokyo Sushi Bar Borsbeek,51.1940679,4.4860888
Mozaique,51.2091472,4.4697439
Queen Pizza,51.1988462,4.4591474
Atlantic Vishandel,51.2070455,4.4658269
Frituur Den Boomgaard,51.2001977,4.4287783
Poke Inn,51.1965431,4.4217081
Breadtaking,51.2199204,4.4546325
Plantbeest by Tartelies,51.2005532,4.4427784
Zaytouna Lebanese Cuisine,51.2062652,4.4683328
Pepe's Pizza & Pasta,51.2254431,4.5064076
China Meal,51.2332749,4.4620086
Pizzeria Pompeji,51.1975082,4.4527734
Cizbiz Donerland,51.227137,4.4502062
Nam Sam Deurne,51.201015,4.465011
Philly Sandwich Bar,51.2184607,4.4297404
Asian House,51.220356,4.4206377
Snack-Grill Berchem,51.1976017,4.4242343
Little Aloha,51.2080312,4.4644116
Yu Thai,51.2044167,4.4214446
Pitaverne,51.2023183,4.4855979
KingRibs,51.2003117,4.4433647
Tomi Sushi,51.2003919,4.4474105
Big Bite,51.2028147,4.4838906
Pizza Vali,51.2268688,4.5187634
Q's French Tacos,51.214007,4.4410423
El Warda,51.2065217,4.4305595
Pyramide grillroom pizza pita pasta,51.227605,4.5182991
Semi Frituur & Snack,51.2008388,4.4326763
Sushi Berchem,51.1949861,4.444612
Carpe Diem,51.1700773,4.4552754
Moshi Sushi,51.1819803,4.5942402
Oost-Azië,51.2060832,4.4323852
Rai Sushi & Wok,51.1695428,4.4557719
Pizza Service,51.2095173,4.4294052
Loving Hut Express,51.2055105,4.4322688
Kabuki Sushi Grill & Wok,51.2071009,4.4296371
Falafel King,51.2135835,4.4410522
Borgo Gelato,51.2158134,4.4423211
Pizzalijn Berchem,51.1973852,4.430622
Kingslize Pizza,51.1963018,4.4213132
Big Guy Burger,51.2067831,4.4671598
La Rosa,51.1819222,4.6016273
Buenos Burgers,51.2075496,4.4649243
Sila Snack & Pide,51.1872698,4.4285447
Cigkoftem Berchem,51.1980629,4.4260354
Pizza Monza,51.2041539,4.5231233
Frituur 2010,51.2189173,4.4308442
Arabesque,51.2076757,4.465059
Ghoshto Eethuis,51.196373,4.443489
Borgerholtse Frit,51.2096769,4.4522349
Ijssalon Pinguin,51.2081257,4.4632749
Frituur Sint Rochus,51.2034689,4.4637907
Freshmade,51.1999547,4.4395856
Hout Forni,51.2108649,4.4517737
Antwerp Foodbar,51.2285213,4.4774734
Anoot,51.1989682,4.4577185
Sushi Mankai,51.1561929,4.4387586
Himalayan Cuisine,51.2003117,4.4470951
Friethuis Dinner Time,51.220322,4.4552407
Broodjes Beleg & Co,51.1993061,4.4496838
Pizza Hut Delivery,51.20932,4.4564139
Frituur Boterke,51.2088344,4.4684248
Solav Kebab,51.2189946,4.4202459
Forno A'Legna,51.2138627,4.4393991
Antwerpasta,51.1727475,4.3974358
Nagoya Sushi,51.2093839,4.4557176
Anteplim Baklavalari,51.1960915,4.4202304
Mama Mia,51.2103181,4.4191712
Coxinhou,51.2070505,4.4659639
De Nijl,51.2114481,4.4512629
Foodmaker,51.1938659,4.4353264
Bbq Hema,51.2217456,4.4328129
Orient Kitchen,51.2111009,4.4282335
Fatihmarqt - Pasta & Coffeecorner,51.2289983,4.423511
Rinascente Eethuis,51.2202396,4.4594739
Frituur 't Koxke,51.2119912,4.4356155
Chill's Corner,51.1988853,4.4283805
Domino's Pizza,51.2084598,4.4632578
'T Goudvisje,51.2218973,4.4622182
New York Pizza,51.2094519,4.4570617
Frituur Plantin,51.2102952,4.4277605
Sushi Today,51.2081344,4.4640195
Snack de Hoek,51.2247607,4.4548562
B Foodie,51.200737,4.4361
Pizza Pasta Concept,51.2287071,4.4589127
Doy Doys,51.1968244,4.4580891
TER LINDE SUSHI & brasserie,51.1699986,4.4502433
Pizza Deal,51.1643562,4.4998914
Clo,51.2118021,4.4292424
Sushi Palace,51.1728173,4.3955288
Koji Sushi & Thaï,51.169627,4.4571754
Mega Taco's,51.2266723,4.5172511
Bakeology,51.1970229,4.4412281
Pam Pam,51.218193,4.4248075
't Kokske,51.2253887,4.4577595
Frituur De Max,51.22703,4.4577184
Le Croissant,51.2080309,4.4638068
Bonito Sushi & Thai,51.202676,4.4847652
Roll & Bowl,51.228022,4.4796454
La Monte Carlo City,51.2184284,4.4304207
Frituur Dageraad,51.20726,4.4307771
My Wok,51.2264801,4.4364838
Frituur De Gitschotel,51.2003641,4.4406549
Nihao,51.1958452,4.443561
Domino's Pizza,51.1944851,4.4794685
El Karam,51.2202257,4.4563432
Makaio,51.2879381,4.4873425
Nisa Pita & Kebab,51.2080005,4.4643167
Frituur 't Hoekske,51.2110179,4.4344252
Moon House,51.2249398,4.4067488
Pizza Trenti,51.2536044,4.5023549
Pizza Verdi,51.2269165,4.4689073
Golden Palace,51.1939849,4.4864863
Frituur Rondpunt,51.2128595,4.4941463
Frituur Drakenhof,51.1949579,4.4663136
A La Turka Berchem,51.1967036,4.4224195
Frietcorner,51.182101,4.4383785
Sushi Harvest,51.2241132,4.4693964
Sushi King Wijnegem,51.2299031,4.5479522
Ocean Sushi,51.1724155,4.4465872
Tai Ming,51.2266255,4.456499
Nora Indian Restaurant,51.2088257,4.431995
Daily Kimbap,51.2094018,4.4298141
Sushi Chef,51.1300953,4.5728128
Pizzaworld,51.2082731,4.4492776
Mount Masala,51.1877082,4.563781
Sakouk,51.2267433,4.4535137
Campus & Fratelli,51.2250618,4.4074559
Kumpir Deurne,51.2078768,4.464164
Moon Sushi & Wok,51.2249398,4.4067488
Singapore,51.1961537,4.4797362
Snack Medo,51.2076189,4.4280825
Pitza Service,51.2275263,4.4391414
Pitaverne Mortsel,51.1734374,4.4348101
Pizza Phone,51.1776146,4.4442536
Frituur 't Koud Bouletje,51.1964932,4.4426144
Najmat Al shaam,51.214038,4.4411826
Snack Stuivenberg,51.222267,4.436264
Smosway,51.170383,4.4551573
Mehtap,51.22145,4.4618373
Thai Wok Express Antwerpen,51.217518,4.419853
La Roche,51.20783,4.4643245
Bereket Eethuis & Bakkerij,51.2075049,4.465058
Momento,51.2100947,4.4286732
Koi Sushi,51.1610685,4.6696101
El Toro Bistro,51.2167741,4.4296048
Bazaar Restaurant,51.20176,4.4860396
Rōnin Asian Fusion,51.2004445,4.4407306
Sayan Sushi & more,51.1615528,4.6696312
Pizza Factory,51.2269427,4.4542391
Cole Traiteur,51.20653,4.432328
Snack Maya,51.2016103,4.4334429
Monkeys,51.2203462,4.4575831
Bakkerij Mouhssine,51.21779,4.426575
Samo Bakkerij & Snack,51.208929,4.4491621
Ali Baba Restaurant,51.219015,4.4199488
't Zakske,51.1786131,4.4339074
Pizzeria La Familia,51.17228,4.4470744
Pasta Hero,51.1993767,4.4297328
Moni,51.2054624,4.4728745
Miyazu,51.214222,4.4384775
D'Amici,51.262151,4.5503526
Layana Food,51.244299,4.4447138
Tasty Garden,51.22145,4.4618373
Fishtail,51.2202633,4.455608
My Sushi & Wok,51.220238,4.459991
Burgerzone,51.17087,4.4486046
Olakino Bowl,51.1971393,4.4228457
Sweet Corner 2140,51.2184444,4.4421832
Eethuis Majestic,51.2160801,4.430627
Frituur Daily's,51.20743,4.428056
Burgers & Fried Chicken,51.1866923,4.386244
Binx,51.1383749,4.3776236
BeSushi Pokebowl,51.1695,4.3934746
Giovanni's,51.0613574,4.3615749
Valento Pizzeria,51.1402858,4.3375162
Pizza Tower,51.0857065,4.3661451
Napoli,51.1326409,4.335473
Kingslize Pizza,51.1673742,4.3866474
Ali's Eethuis,51.0864141,4.3285395
Pizza Service,51.0860627,4.3639482
New Fusion,51.1776738,4.3503321
Broodjesfabriek,51.0926757,4.3545635
Reet Grillhouse,51.1148621,4.3898315
Oase,51.085935,4.3663566
Pastonella,0.0,0.0
Rupel Sushi,51.1130906,4.3309008
Friet 'n Chips,51.0911136,4.3695147
Dilsu Pizza Pitta,51.0599073,4.3605483
't Fritateljee,51.0853111,4.3637812
Frituur Kartoefel,51.1325252,4.3354644
SushIsra,51.0649271,4.3582435
Obun's,51.2036965,4.3944181
Sushi Town,51.0615783,4.3611903
Eethuis Tuba,51.1310196,4.3893394
New Canton,51.0852542,4.3663332
Burgerzone,51.086297,4.367187
Mati Sushi,51.1343489,4.3877898
Frituur 't Geleeg,51.1109536,4.3480166
Sayori Sushi,51.1363759,4.4421274
Ristorante Villar Perosa,51.1636339,4.3987205
Saito Sushi,51.0861697,4.3654174
Rayn IJssalon & Lunchroom,51.0861825,4.3650746
Pizza Trenti,51.1379308,4.3783788
La Copita,51.1075272,4.3269128
Wok Style 2,51.1726074,4.3961415
KingRibs,51.0898651,4.3914524
Poke Home Delivery,51.0967291,4.3691732
La Casa Pizzeria,51.1338131,4.4428021
King Pizza,51.1107243,4.3479409
Los Mendas,51.1919522,4.3700996
Lemar,51.1727392,4.3957019
Sushi Boom,51.0860549,4.3666098
Apollo Pizza,50.9100396,4.1993064
Indian Royal Palace,50.9036363,4.3568886
Comeback Spice of India,50.9036363,4.3568886
Pizza Talia Original,50.9325888,4.0310181
Snack Best Grill,50.9142631,4.1931411
4 Stagioni,50.9126327,4.1117454
Frituur Kompromi,50.871338,4.178388
Speedy Pizza,50.7482496,3.6024786
Jerry King,50.7078584,3.5985467
Pitta Araz,50.8698006,3.6220167
Pizza Napoli,50.8697286,3.6216024
Sushi Oudenaarde,50.843711,3.6042257
Pita Pyramide,50.8443904,3.6037331
Melita Original,50.9050631,3.5288347
Wok For You,50.7442831,3.5853645
Scallie's Kitchen,50.9832874,3.449956
Ronse Grill,50.749761,3.5969296
Vistamar,50.9234134,4.0689196
Frituur Den Box,50.86891,4.08729
Can Snack,50.9429437,4.0288648
Africalicious,50.9423822,4.0541346
Ramen Bambu,50.939142,4.0335605
Pasta Pitta Derik,50.941807,4.044479
Kingslize Pizza,50.9427082,4.0350721
Pita Piramide,50.9379926,4.0319358
King's Pizza,50.9124191,4.1160189
Chez Jacqueline Traiteur,50.897962,4.2302361
Wok & Wraps,50.9389041,4.0405538
Picco Bello,50.85944,4.1142836
Pizzeria Saporito,50.9404393,4.0350299
Domino's Pizza,50.8919377,4.073045
Restaurant Walili,50.9268918,4.0352642
Best of Kebap & Pizza Dender,50.8920932,4.0721603
Snack Boss,50.9420067,4.0351025
Frituur Fitfrit,50.8917414,4.073295
Snack Denderleeuw,50.8922625,4.0729595
Royal Donuts,50.9124719,4.1958334
Noodlz!,50.9373276,4.0351925
Kebab@Home,50.9369842,4.0271876
Aalst Sushi,50.9420407,4.0541032
Pittazino,50.931698,4.0362616
Broodjeszaak Can,50.94291,4.0288315
Dolce Carême,50.936844,4.039816
Wok City,50.8951868,4.3195084
Chamas Tacos,50.8102857,4.3179631
Shahi Tandor,50.8481382,4.3641272
